point_id,direction,status,gcs_uri,latitude,longitude,street_bearing,heading,pano_id
0021,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0021_forward_40.9719668_29.0654764_125.6.jpg,40.9719668,29.0654764,125.58,125.58,XkQQ1QljD6yYBdIVFZEsbA
0021,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0021_right_40.9719668_29.0654764_215.6.jpg,40.9719668,29.0654764,125.58,215.57999999999998,XkQQ1QljD6yYBdIVFZEsbA
0021,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0021_backward_40.9719668_29.0654764_305.6.jpg,40.9719668,29.0654764,125.58,305.58,XkQQ1QljD6yYBdIVFZEsbA
0021,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0021_left_40.9719668_29.0654764_35.6.jpg,40.9719668,29.0654764,125.58,35.579999999999984,XkQQ1QljD6yYBdIVFZEsbA
0022,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0022_forward_40.9718623_29.0656699_125.6.jpg,40.9718623,29.0656699,125.59,125.59,FWXVckHduhKrpeHQ0uFjEw
0022,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0022_right_40.9718623_29.0656699_215.6.jpg,40.9718623,29.0656699,125.59,215.59,FWXVckHduhKrpeHQ0uFjEw
0022,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0022_backward_40.9718623_29.0656699_305.6.jpg,40.9718623,29.0656699,125.59,305.59000000000003,FWXVckHduhKrpeHQ0uFjEw
0022,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0022_left_40.9718623_29.0656699_35.6.jpg,40.9718623,29.0656699,125.59,35.59000000000003,FWXVckHduhKrpeHQ0uFjEw
0023,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0023_forward_40.9717578_29.0658634_125.6.jpg,40.9717578,29.0658634,125.59,125.59,QVAxI6HuNJj2r8e-4UgPcQ
0023,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0023_right_40.9717578_29.0658634_215.6.jpg,40.9717578,29.0658634,125.59,215.59,QVAxI6HuNJj2r8e-4UgPcQ
0023,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0023_backward_40.9717578_29.0658634_305.6.jpg,40.9717578,29.0658634,125.59,305.59000000000003,QVAxI6HuNJj2r8e-4UgPcQ
0023,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0023_left_40.9717578_29.0658634_35.6.jpg,40.9717578,29.0658634,125.59,35.59000000000003,QVAxI6HuNJj2r8e-4UgPcQ
0024,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0024_forward_40.9716532_29.0660569_125.6.jpg,40.9716532,29.0660569,125.59,125.59,Qj5ztq4jh5FIWqU5ZaG0xA
0024,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0024_right_40.9716532_29.0660569_215.6.jpg,40.9716532,29.0660569,125.59,215.59,Qj5ztq4jh5FIWqU5ZaG0xA
0024,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0024_backward_40.9716532_29.0660569_305.6.jpg,40.9716532,29.0660569,125.59,305.59000000000003,Qj5ztq4jh5FIWqU5ZaG0xA
0024,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0024_left_40.9716532_29.0660569_35.6.jpg,40.9716532,29.0660569,125.59,35.59000000000003,Qj5ztq4jh5FIWqU5ZaG0xA
0025,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0025_forward_40.9715487_29.0662503_125.6.jpg,40.9715487,29.0662503,125.59,125.59,Usp1igcO-WK7e93hkJVbTA
0025,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0025_right_40.9715487_29.0662503_215.6.jpg,40.9715487,29.0662503,125.59,215.59,Usp1igcO-WK7e93hkJVbTA
0025,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0025_backward_40.9715487_29.0662503_305.6.jpg,40.9715487,29.0662503,125.59,305.59000000000003,Usp1igcO-WK7e93hkJVbTA
0025,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0025_left_40.9715487_29.0662503_35.6.jpg,40.9715487,29.0662503,125.59,35.59000000000003,Usp1igcO-WK7e93hkJVbTA
0026,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0026_forward_40.9714442_29.0664438_125.6.jpg,40.9714442,29.0664438,125.59,125.59,-30gc_uZHIejr9dlQVdupw
0026,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0026_right_40.9714442_29.0664438_215.6.jpg,40.9714442,29.0664438,125.59,215.59,-30gc_uZHIejr9dlQVdupw
0026,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0026_backward_40.9714442_29.0664438_305.6.jpg,40.9714442,29.0664438,125.59,305.59000000000003,-30gc_uZHIejr9dlQVdupw
0026,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0026_left_40.9714442_29.0664438_35.6.jpg,40.9714442,29.0664438,125.59,35.59000000000003,-30gc_uZHIejr9dlQVdupw
0027,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0027_forward_40.9713396_29.0666373_125.6.jpg,40.9713396,29.0666373,125.59,125.59,dYnm2krk9DuqUCGBp9a-Tg
0027,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0027_right_40.9713396_29.0666373_215.6.jpg,40.9713396,29.0666373,125.59,215.59,dYnm2krk9DuqUCGBp9a-Tg
0027,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0027_backward_40.9713396_29.0666373_305.6.jpg,40.9713396,29.0666373,125.59,305.59000000000003,dYnm2krk9DuqUCGBp9a-Tg
0027,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0027_left_40.9713396_29.0666373_35.6.jpg,40.9713396,29.0666373,125.59,35.59000000000003,dYnm2krk9DuqUCGBp9a-Tg
0028,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0028_forward_40.9712351_29.0668308_125.6.jpg,40.9712351,29.0668308,125.59,125.59,eWcuJAjoLxvdLiC_tTGAtA
0028,right,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0028_right_40.9712351_29.0668308_215.6.jpg,40.9712351,29.0668308,125.59,215.59,eWcuJAjoLxvdLiC_tTGAtA
0028,backward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0028_backward_40.9712351_29.0668308_305.6.jpg,40.9712351,29.0668308,125.59,305.59000000000003,eWcuJAjoLxvdLiC_tTGAtA
0028,left,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0028_left_40.9712351_29.0668308_35.6.jpg,40.9712351,29.0668308,125.59,35.59000000000003,eWcuJAjoLxvdLiC_tTGAtA
0029,forward,uploaded,gs://cv-urban-accessibility-bucket/streetview/polygon_4v/20260221T142707Z/0029_forward_40.9711305_29.0670243_125.6.jpg,40.9711305,29.0670243,125.59,125.59,th6kAQufrJOs1vqYtf01IA
